629	NP_written_SPEC_dis	PDT	written	mf930713_145	11	NP	útok	útok	NNIS1-----A----	N	SPEC	3b	dis	Smrt novinářů v Somálsku Mogadišo - Německý fotograf agentury AP Hansi Kraus a jeho britský kolega z agentury Reuter Dan Eldon byli včera zabiti rozlícenými Somálci blízko cíle včerejšího dopoledního bombardování americkými vrtulníky v hlavním městě Mogadišu. AP a italský státní rozhlas Radio-1 tvrdily, že kromě těchto dvou byl o život připraven také keňský zvukař Anthony Macharia, o němž Reuter oznámil, že je pohřešován. Údajně je pohřešován ještě další novinář - keňský fotograf Reutera Hosea Maina. Televizní kameraman Reutera Mohamed Shaffi byl nebezpečně postřelen do kolena, když se snažil utéci před deštěm kamenů, které vrhal rozzuřený dav.	Podle dosud nepotvrzených informací byli další dva zahraniční fotografové zraněni. O život přišli prý rovněž tělesný strážce a řidič britského a německého novináře. Postavení somálských ostřelovačů na jižním předměstí Mogadiša, kde byli před deseti dny zastřeleni tři italští vojáci mírových sborů UNOSOM, včera bombardovalo devět vrtulníků typu Blackhawk a Cobra. Hlavním cílem operace však podle očitých svědků údajně bylo sídlo somálského klanového vůdce, které bylo zasaženo několika dávkami z automatických zbraní. Vrtulníky ostřelovaly rovněž dům Aididova tajemníka Abdiho Kabdida.	Včerejší útok následoval poté, co se velení mírových sborů v Somálsku podařilo zjistit, že v jižních oblastech Mogadiša se soustřeďují Aididovy ozbrojené oddíly.		2				operace	Vrtulníky ostřelovaly rovněž dům Aididova tajemníka Abdiho Kabdida.	operace	2	0	1				0	2	0										operace	0	Odkazuje na hlavní akci bombardování vrtulníky, která je zmíněná výše v kontextu. Poslední věta je pouze zlomek zásahu (vyjádřeno spojkou rovněž, která nám říká, že se jedná o součást širšího zásahu). Koreferenční řetězec je: bombardovalo devět vrtulníků typu Blackhawk a Cobra - operace - útok.	Vrtulníky ostřelovaly rovněž dům Aididova tajemníka Abdiho Kabdida.	2	Oba výrazy označují stejnou skutečnost.	operace	0	Podle mě jsou zde "útok" a "operace" synonymní výrazy označující stejnou entitu.
1022	NP_written_SPEC_agr	PDT	written	ln94210_17	6	NP	roce	rok	NNIS6-----A---1	N	SPEC	11b	agr		V Jihlavanu znovu rozjíždějí leteckou výrobu Jihlava- Zpětným osvojením letecké výroby, rozšířením programu hydraulických přístrojů, inovací a kvalitou výrobků se v jihlavském Jihlavanu snaží čelit dopadům nevhodného způsobu privatizace bývalého státního podniku na hospodářské výsledky společnosti v roce 1993. Zaznělo to ve zprávě představenstva na včerejší valné hromadě v Jihlavě. Společnost vznikla transformací větší části bývalého státního podniku Jihlavan. Předtím z něho byly vyčleněny a v malé privatizaci samostatně vydraženy výrobní hala, galvanika a kalírna firmě Breguet, a nástrojárna firmě VMV, připomněl předseda představenstva Rudolf Samek.	Hlavní kooperační firma Breguet, která převzala leteckou výrobu, se v roce 1993 dostala do ekonomických potíží a podnik v likvidaci koupila kutnohorská společnost Zlatý lev, jež s výrobou letos v březnu skončila.		1				roce 1993	roce 1993	roce 1993	3	0	0				0	0	0										roce 1993	0	Odkazuje na identický antecedent.	roce 1993	0	Oba výrazy označují stejnou skutečnost.	roce 1993	0	Není jiná možnost.
833	tam_spoken_dis	PDTSC	spoken	pdtsc_085_1.10	20	tam	tam	tam	Db-------------	D		7b	dis	Starší syn s manželem zůstali na břehu a já s tím mladším jsme šli do moře. Mladší chlapec, i když už plaval celkem ucházejícím způsobem, měl ještě plovací kolo. Na pláži byly vlnky takové pozvolné, ale tady, jak jsme přešli, byly už takové skalnaté útesy. Vlny se tam vždycky zatočily a zpátky do moře. Najednou vlna Járu sebrala a on odplul ne ke břehu, ale do moře.	Když jsem to viděla, plavala jsem za ním. Jenomže ta vlna vždycky vzala zpětný chod zase zpátky do moře. Už jsem trnula a chlapi, manžel se synem, se na nás nedívali. Plavala jsem a říkala jsem si tehdy v duchu: " Ať se se mnou stane, co chce. Hlavně když zachráním Járu. " Potom jsem ho dohnala, chytila jsem ho za kolo a to už nás manžel viděl.	Skočili tam a pomohli mně s ním na břeh.		1				moře	moře	moře	1	2	0				0	1	1										moře	0	Odkazuje na moře, které v kontextu vyjadřuje konkrétní místo poblíž břehu - jedná se o tutéž entitu.	moře	1	Nejsem si jistá, možná má "moře" v kontextu příliš obecný význam.	moře	1	Asi je to tady jasné, nic jiného by nedávalo smysl.
630	NP_written_SPEC_dis	PDT	written	ln94206_92	36	NP	cizincům	cizinec	NNMP3-----A----	N	SPEC	3b	dis	To už by muselo dojít k výraznému poškození klienta, aby se o tom začalo hovořit. Ostatně ono i zdravotnictví se trochu zvrhlo v komerci, dodává doktor Greguš. Cizinec jako našinec Cizinci v Karlových Varech, to je kapitola sama pro sebe. Snaha většiny sanatorií a lázeňských domů získat především zahraniční klientelu je zcela pochopitelná. Právě cizinci jsou životadárným finančním pramenem pro přežití.	Jak zdejší zdravotníci zdůrazňují, u řezníka jsme si všichni rovni, v ordinaci nikoliv. Ošetření cizince vynese desetkrát tolik. Aby doktor vydělal stejně jako na jednom zahraničním pacientovi, musí poskytnout služby deseti až osmnácti českým. Tím rostou také náklady na spotřebu vody, energie ... Tržní hospodářství zatím v lázeňském zdravotnictví pokulhává.	Je logické, i když pro Čecha neradostné, že od příští sezóny hodlají lázeňská zařízení v Karlových Varech účtovat stejné ceny cizincům jako našincům.		2				jednom zahraničním pacientovi	jednom zahraničním pacientovi	cizinci	2	1	0				0	0	1										jednom zahraničním pacientovi	0	Byť se jedná o jiné jmenné číslo, koreferenční antecedent vyjadřuje stejnou entitu jako výraz ve výchozí větě.	jednom zahraničním pacientovi	0	Oba výrazy označují stejnou skutečnost, i když se liší v čísle.	cizinci	1	Myslím, že v očích autora jde o stejnou, obecnou entitu cizinců. Koreferenční nemůže být "cizince", protože jde o singulár, kdežto v cílové větě jde o plurál.
1008	NP_spoken_GEN_agr	PDTSC	spoken	pdtsc_008_2.00	19	NP	armádě	armáda	NNFS3-----A----	N	GEN	11b	agr	Nabízeli mi velmi slušný plat, dvakrát tak vysoký, jak jsem měla u Angličanů. Ale původně jsem měla smlouvu na rok, takže jsem ji vlastně porušila. Porušila. Vykázali mě z Teheránu, a sice během 48 hodin jsem měla opustit Teherán. Taky jsem opustila.	Prvně v životě jsem letěla. Bylo to malé vojenské letadlo, které převáželo hlavně důstojníky a členy armády. S tím mě dopravili do Jeruzaléma. Zpět na cenzuru už jsem nechtěla, protože už toho bylo dost. Dva a půl roku, skoro tři, cenzurovat, číst cizí dopisy, nakonec omrzí.	Protože se už utvořila na středním východě vojenská jednotka pro ženy, tak jsem se odhodlala, že se dám k armádě.		1				armády	armády	armády	3	0	0				0	0	0										armády	0	Odkazuje na identický antecedent. Do koreferenčního výrazu nepatří výraz "členy", neboť *na něm* výraz "armády" závisí. Kdyby byla závislost naopak, pak by byl součástí koreference.	armády	0	Oba výrazy označují stejnou skutečnost.	armády	0	Chápu to tak, že jde o tu stejnou armádu, takže není jiná možnost.
105	to_written_GEN_dis	PDT	written	cmpr9410_019	12	to	to	ten	PDNS1----------	P	GEN	3a	dis	Nejvíce kritizují a rozčilují se neschopní - leví podnikatelé a jejich zaměstnanci Pracovníci zahraničních firem působících v České republice často tvrdí, že naši zaměstnanci nedosahují takových kvalit, jaké potřebují. Stejný názor má i řada našich soukromých podnikatelů. Mají či nemají pravdu? Jan Hábík	Hovořili jsme o tom s Pavlem Kopeckým, psychologem a majitelem firmy Didaktické a psychodiagnostické pomůcky Hradec Králové. * Jsou stesky na nekvalitní výkony našich lidí oprávněné? Osmdesát procent úspěchu na trhu má v rukách personál, který by potřeboval větší konkurenci. Zdravá by byla pětiprocentní nezaměstnanost, ale v Praze je nezaměstnaných ani ne půl procenta. To často umožňuje, aby lidé pracovali na půl i méně plynu s tím, že když se to nebude šéfovi líbit, tak dotyčný půjde jinam - ke konkurenci.	Zatím to jde, protože chybí pracovní knížky, které by ukázaly, kdo je cestovatelem a kdo stálicí, věrným pracantem.		2	aby lidé pracovali na půl i méně plynu s tím, že když se to nebude šéfovi líbit, tak dotyčný půjde jinam - ke konkurenci	aby lidé pracovali na půl i méně plynu s tím	aby lidé pracovali na půl i méně plynu s tím				3	0	0	0	0	0				aby lidé pracovali na půl i méně plynu s tím, že když se to nebude šéfovi líbit, tak dotyčný půjde jinam - ke konkurenci	0	„to“ označuje praxi, ve které zaměstanec má větší volnost a je ve výhodě oproti zaměstnavateli. To podle mě označuje celá tato věta.	aby lidé pracovali na půl i méně plynu s tím	0	Jde, aby lidé nepracovali naplno, protože…	aby lidé pracovali na půl i méně plynu s tím	0	Úplně stejně ale může být koreferenční jen úsek "dotyčný půjde jinam - ke konkurenci". Přísně vzato to, co 'zatím jde', je právě odchod ke konkurenci. V důsledku však jde i to, aby lidé 'pracovali na půl' atd. Po pravdě řečeno, tohle je zrovna ten případ, kdy jsou interpretace přesně 50:50 a nevidím argumenty, proč jednu považovat za správnější.									
504	tam_written_dis	iRozhlas_15257_part1	written_15257_part1	doc-5755722	15	tam	tam	tam	Db-------------	D		11a	dis	Nejrychleji test odsoudili sousedé Severní Koreji, tedy Japonsko a Jižní Korea. Jihokorejský prezident Mun Če-in na pondělí svolal zasedání bezpečnostní rady státu. Japonský premiér Šinzo Abe zase zdůraznil, že test mohl ohrozit lidské životy v japonských vodách. "Jsme v nejvyšší pohotovosti, tenhle test byl mimořádně nebezpečný pro leteckou i námořní dopravu. Spolu se Spojenými státy jsme připraveni na speciální akci," nastínil další postup japonský premiér.	Peking jako ve většině případu volá po mírovém řešení a po zachování chladné hlavy, stejná reakce přišla z Moskvy. Spojené státy zatím oficiálně nereagovaly. Ke Korejskému poloostrovu ale míří v pořadí už třetí americká letadlová loď Nimitz. V oblasti už teď působí lodě Carl Vinson a Ronald Raegan, které u Korejského poloostrova cvičí. Pchjongjang otestoval další střelu jen dva dny po summitu zemí G7 na Sicílii.	Americký prezident Donald Trump a další světoví lídři se tam shodli na tom, že Severní Korea představuje novou úroveň hrozby pro mezinárodní stabilitu a mír.		3	dva dny po summitu zemí G7 na Sicílii	Sicílii	summitu zemí G7 na Sicílii				3	0	0	0	0	0				dva dny po summitu zemí G7 na Sicílii	0	Na tom summitu na Sicílii se shodli toho času.	Sicílii	0	Mluví se o stejném místě.	summitu zemí G7 na Sicílii	0	Shodli se na summitu, to je logické.									
961	NP_spoken_SPEC_agr	PDTSC	spoken	pdtsc_076_1.03	47	NP	domečku	domeček	NNIS6-----A----	N	SPEC	10b	agr	Konkrétně u toho koníka pancéřování hlavy, krku, těla, jednotlivé plásty, i ta křídla. Je to strašně zajímavé. Kdyby to bylo ještě podrobnější, viděli bychom jak mají strukturu těla tak nádherně provedenou a symetrickou. Děkuji. Máme tu další fotku.	Co vidíme na této fotce? Na této fotce vidíme domeček, který je upravený. Má novou fasádu, střechu. Domeček je spojený s mým životem, protože jsem v něm skoro od narození až do svých čtyř nebo pěti let vyrůstal. Domeček v sobě skrývá tajemství, které zvenku není vidět.	V tom domečku, pod tou velkou střechou, pod jedním vchodem byly dvě místnosti.		1				Domeček	Domeček	Domeček	3	0	0				0	0	0										Domeček	0	Odkazuje na identický antecedent. O jiném domečku se v kontextu nemluví, takže vylučuji možnost jiné koreference.	Domeček	0	Oba výrazy označují stejné místo.	Domeček	0	Nejsem si jistá, možná je tím "domeček" myšlen kterýkoli dům, ne přímo tento konkrétní. Ale přikláním se spíš k tomu, že mluvčí myslí ten konkrétní.
525	NP_spoken_SPEC_agr	PDTSC	spoken	pdtsc_062_2.02	13	NP	války	válka	NNFS2-----A----	N	SPEC	11a	agr	Sokol začal až po válce v roce 1945. Hned jsme samozřejmě začaly chodit do Sokola, to už jsme nebyly žákyňky, to už jsme byly dorostenky. První slet byl v roce 1948. Jenomže to zas nebylo úplně růžové, protože v únoru 1948 všechno uchvátili komunisti a ti taky sokoly neměli rádi. Pamatuji si průvod v Praze, když byl před tím sletem.	Křičela se tam všelijaká hesla proti Gottwaldovi. Nejhorší na tom bylo to, že každá župa nesla před sebou ceduli, kde bylo třeba napsáno: " My jsme z Rokycan, župa Rokycanova. " Za tou cedulí šli všichni cvičenci, takže komunisti přesně věděli, co tam kdo vykřikoval, když si to fotili. To taky nebylo dobře, taky to hromada lidí odnesla. Když jsme potom přijeli domů a vyprávěli jsme to, říkali: " Vy dopadnete. Mají to všechno nafilmované. " Taky to tak bylo.	Některé sokoly, kteří byli za války zavření a vrátili se, komunisti potom zase zavřeli.		1	válce	válce	válce				2	1	0	0	0	1				válce	0	Válka, druhá světová, zmíněna až v rozšiřujícím kontextu, je to tatáž válka.	válce	0	Mluví se o stejné válce.	válce	1	Obě užití jednoznačně odkazují k druhé světové válce.									
205	NP_spoken_SPEC_dis	PDTSC	spoken	pdtsc_123_1.04	10	NP	prezident	prezident	NNMS1-----A----	N	SPEC	5a	dis	Děkuji. Co je na této fotce? Na této fotce je předávání pověřovacích listin. Je tam zobrazená moje maličkost.	Nalevo z mého pohledu stojí tehdejší prezident Indické republiky, který si se mnou potřásl rukou. Přijali jste ještě nějaké významné návštěvy? Ne, ani ne. Hodně jsme se stýkali s ambasádami, které byly v našem ranku, ale další významné indické hosty jsme neměli. Jedině obchodníky.	Jak na vás prezident působil?		1	tehdejší prezident Indické republiky	tehdejší prezident Indické republiky	tehdejší prezident Indické republiky				3	0	0	0	0	0				tehdejší prezident Indické republiky	0	Nevidím jinou interpretaci, maximálně „který“, ten ale neurčujeme dle instrukcí anotace.	tehdejší prezident Indické republiky	0	Mluví se o stejném prezidentovi.	tehdejší prezident Indické republiky	0	O jiném prezidentovi nebyla řeč.									
478	NP_spoken_SPEC_agr	PDTSC	spoken	pdtsc_055_2.04	17	NP	náměstí	náměstí	NNNS2-----A----	N	SPEC	11a	agr	Seběhli se lidi, protože plakal, a chlácholili ho. Tatínek viděl shluk lidí, tak se tam šel podívat, a tak se našli. Takže díky tomu, že se chlapeček počural, ho tatínek našel. Kdo je na té fotce? To jsem já a moje vnučka.	Kdo je kdo? Já jsem v puntíkovaném, ta starší, a moje vnučka je v červených šatech s oranžovými květy. Jak je to daleko od náměstí? Ta ulička je od náměstí asi tak padesát metrů. Kudy se tam jde?	Je to v severní části náměstí.		1	náměstí	náměstí	náměstí				3	0	0	0	0	0				náměstí	0	Od téhož výchozího bodu – konkrétního náměstí.	náměstí	0	Mluví se o stejném náměstí.	náměstí	0	Stále je řeč o jednom náměstí.									
3	to_spoken_GEN_dis	PDTSC	spoken	pdtsc_003_2.03	48	to	to	ten	PDNS1----------	P	GEN	1a	dis	To vám nevytýkám, jen se ptám. Proč jsem nepřestoupil? Byl jste voják na Východě, měl jste zajisté tak říkajíc kladný... Lidi mně to vyčítali a měl jsem s tím nepříjemnosti. Už když jsem vstoupil do sociální demokracie, tak se to mnohým pánům důstojníkům nelíbilo.	Zejména odbojářům se to nelíbilo. Povídali: " Jak to, že tam lezeš? To jsou zrádci dělnické třídy. " Tyhle kecy jsem poslouchal. Povídám: " Moje celá rodina volila sociální demokraty. Můj bratranec Samet, který padl, byl sociálním demokratem, tak proč bych jím nebyl já?	Vždyť je to státotvorná strana. "		2	tam	sociální demokraty	sociální demokraty				2	1	0	0	1	0				tam	0	Poslední antecedent označen „tam“ – strana soc. dem.; těsně to souvisí i s tím být součástí této strany, ale to není stejná entita podle mě, ale jen asociativní entita.	sociální demokraty	1	To odkazuje na řetězec slov přímo pojmenovávajících nebo zastupujících sociální demokraty. Sociálním demokratem neuvádám proto, že se jedná o jednu konkrétní osobu, a to odkazuje ke skupině osob. V jiném čtení by slovo to mohlo být považováno za expletivní, v tom případě by tam žádná koreference nebyla.	sociální demokraty	0	Státotvorná strana je Sociální demokracie, ale ve spojení "volit sociální demokraty" podle mě JE míněna právě strana, takže výrazy považuji za koreferenční.									
206	NP_spoken_SPEC_dis	PDTSC	spoken	pdtsc_131_1.00	28	NP	dědečkem	dědeček	NNMS7-----A----	N	SPEC	5a	dis	Co měl za zaměstnání? Zootechnik. Kdo tam všechno je? To je manželův bratr vedle něho, vedle sedí pradědeček - manželův otec, vedle je zeť mladší dcery, nějaký Petr Bláha. Vedle něho sedí dcera, která je vdaná v Plzni, její chlapec Milánek a tady ten malý na spodu je chlapec od starší dcery.	Jmenuje se Luboš Volařík. Povězte mi o nich něco. O vnucích? Ano. Vnuci jsou malí, ten má, myslím, tři roky a ten Volaříkových je o půl roku mladší.	To je syn starší dcery a ten, co sedí s dědečkem, je od nejmladší dcery, to je Petřík.		2	NE	NE	pradědeček				2	1	0	0	0	1				NE	0	Nejspíše jde o manžela mluvčí? Ten jediný ale vlastně není zmíněn jako entita, jen v přivlastňovacím adjektivu. Mohl by to být ten zootechnik, ale nejsem si jist, obecně mi chybí více kontextu a je vidět, že konverzace probíhá ve vnějším kontextu, kde jsou pro to náležité podmínky pro ukazování – tj. komunikace zde neprobíhá jen slovy.	NE	0	Dědeček je nejspíš tototožný s mluvčím a v textu předtím explicitně zmíněn není.	pradědeček	1	Možná. Přiznám se, že je to na mě poněkud spletité. Pokud to není koreferenční s pradědečkem, tak nejspíš s nikým.									
1040	NP_spoken_SPEC_agr	PDTSC	spoken	pdtsc_111_2.02	12	NP	Tatínkovi	tatínek	NNMS3-----A----	N	SPEC	11b	agr	Taky byli v té skupině a hrozně mě přemlouvali, abych se k nim přidala. To mně nějak nevyhovovalo, ale měla jsem už v úmyslu, že se do Palestiny nějak dostanu. Dostávali certifikáty od Angličanů, to byl Britský mandát Palestina. Pouštěli buď na kapitalistický certifikát, který byl poměrně drahý, dostával se za 1000 liber, anebo na dělnický certifikát. To bylo limitováno ročně, myslím, jen asi na 200 lidí, které pouštěli do Palestiny.	Byla jste vychována natolik židovsky, že jste toužila po tom podívat se do židovské země? Ne. Ani moc ne. Otec byl sociální demokrat, náboženství nebylo nějak důležité. Chodil kvůli mamince, ta spíš udržovala tradici, dokonce vařila košer.	Tatínkovi to bylo jedno.		1				Otec 	Otec	Otec	3	0	0				0	0	0										Otec 	0	Odkazuje na stejného člověka.	Otec	0	Oba výrazy označují stejnou osobu.	Otec	0	Antecedent je jasný, jde o tu stejnou osobu.
733	NP_spoken_SPEC_dis	PDTSC	spoken	pdtsc_059_2.04	18	NP	pán	pán	NNMS1-----A----	N	SPEC	5b	dis	Dříve byl bůček levný. Pán je vášnivý rybář, chodí na přehradu chytat ryby, takže jsme opékali taky ryby. Vždycky večer se tam sedělo, prostě pohodička. Trávili jsme tam u nich večery. Vidím, že se tam zrovna něco slavilo, protože je tam spousta lahví a talířků.	To asi čekáme, až se to upeče. Jsou tam připravené talíře. Bylo to asi v roce 1995, protože to ještě žila švagrová. Znáte se s těmi Pražáky dobře? Známe.	Paní je stejného stáří se mnou, pán je asi o třináct let starší.		2				Pán	NE	NE	0	2	1				2	1	1										Pán	2	Nejsem si jistá, zda pán v předchozím kontextu je jeden z Pražáků, o nichž se mluví ve výchozí větě.	NE	1	Nejsem si jistá, možná by šlo označit "těmi Pražáky", ale myslím si, že samotný výraz "pán" koreferující výraz nemá.	NE	1	Přemýšlím o "pán", ale to mi přijde, že je jiná osoba. V kontextu mi připadá, jako by "pán" byl manželem té mluvčí (nebo alespoň její známý, když, jak se podle textu zdá, spolu opékali ryby), kdežto v druhém případě je mluvčí dotazována, jestli ty Pražáky (a tedy i toho pána) zná.
1023	NP_spoken_SPEC_agr	PDTSC	spoken	pdtsc_024_3.10	35	NP	pes	pes	NNMS1-----A----	N	SPEC	11b	agr	Závod probíhal tak, že tam byly různé úkoly. Vyjeli jsme a najednou byl úsek, kde se musel přenést raněný. Dvě osoby takhle zkřížily hůlky. Já, protože jsem vážila 42 kilo, jsem si na ty hůlky sedla, vzala jsem je okolo krku a ony mě ten úsek poponesly. Potom se zase jelo.	Největší legrace byla, že se k nám hned po startu připojil pes. Byl to takový hafan, veliký chlupáč. Běžel s námi, chňapal nám po hůlkách a kroužil okolo nás. Hrozně jsme se tomu smály. Chtěly jsme mu ujet.	Na tu naší kolegyni jsme úplně zapomněly a jely jsme a ten pes s námi, hrozně rychle hlava nehlava, až jsme přijely zase na stanoviště.		2				mu 	takový hafan, veliký chlupáč	mu	3	0	0				0	0	0										mu 	0	Odkazuje na tutéž entitu, na konkrétního psa, o němž je řeč.	takový hafan, veliký chlupáč	0	Oba výrazy označují stejnou skutečnost.	mu	0	"Mu" odkazuje na toho psa, takže je antecedent jasný.
394	to_spoken_GEN_agr	PDTSC	spoken	pdtsc_056_2.01	13	to	to	ten	PDNS1----------	P	GEN	9a	agr	Je tam úzkokolejka se staničkou Chválkov. Je hrozně zajímavá tím, že dodnes nemá elektrický proud a přes léto o víkendech tam jezdí parní lokomotiva. Čili je to i trochu atrakce pro turisty. Fotil jste tuto fotku vy? Ano, tu jsem fotil já.	Bylo to v zimě a bylo hodně sněhu. Myslím, že jsem tam byl na lyžích, protože tam mám nedaleko chaloupku. Hrozně rád cestu tam spojuji s výletem. Líbí se vám cestování vlakem? Rozhodně víc než autobusem.	Je to jednak romantika a i z praktického hlediska si tam člověk udělá pohodlí, může si v klidu číst, poslouchat muziku, najíst se, napít se.		1	cestování vlakem	cestování vlakem	cestování vlakem				3	0	0	0	0	0				cestování vlakem	0	Cestování vlakem je romantika, nevidím jinou interpretaci.	cestování vlakem	0	Cestování vlakem je romantika ad.	cestování vlakem	0	Celá Věta vyjmenovává výhody vlaku oproti autobusu.									
926	to_spoken_GEN_agr	PDTSC	spoken	pdtsc_117_2.06	4	to	to	ten	PDNS4----------	P	GEN	9b	agr		Bylo to některý svátek. Přišli si pro dárky zase oni k nám. Scházíte se takhle často?	Při svátcích, narozeninách to docela držíme, protože je to takové hezké, když se tam sejdeme a popovídáme si.		3				Scházíte se	Scházíte se takhle	Scházíte se takhle často	3	0	0				0	0	0										Scházíte se	0	Výraz "to" odkazuje na setkání. Antecedent je sice v jiném slovním druhu, ale odkazuje na tutéž entitu.	Scházíte se takhle	0	"To" zastupuje situaci popsanou koreferujícím výrazem.	Scházíte se takhle často	0	Pokud tento typ "to" vůbec nějak odkazuje, pak mi přijde jako jediná možnost poslední věta konetxtu.
159	NP_written_SPEC_dis	PDT	written	ln94210_135	14	NP	podmínky	podmínka	NNFP4-----A----	N	SPEC	4a	dis	Žádosti podle ní nesplňovaly některou z podmínek zákona o českém občanství, tedy dvouletý trvalý pobyt v ČR nebo pětiletou beztrestnost. V současné době se přidal další problém. Jak LN potvrdila slovenská ambasáda, od 1. července se prudce zvýšil poplatek za propuštění ze svazku SR na 2741 Kč za osobu. Bez potvrzení, že slovenský občan nemá vůči SR žádné dluhy a závazky, nemůže žadatel získat české občanství. Podle kurátorky Marianny Šantorové slovenští občané, především Romové, odmítají částku zaplatit a žádosti se prý hromadí na slovenském konzulátu v Praze.	Podle informací z ministerstva financí však probíhají jednání se slovenskou stranou o snížení poplatku. Částka za udělení českého občanství činí i za celou rodinu 500 Kč. Administrativní a byrokratické zmatky kolem udělování občanství slovenským občanům považuje Hnutí občanské svobody a tolerance (HOST) za důsledek nesmyslné zákonné normy, jakou je zákon o českém občanství. Z dlouhodobě žijících Slováků v ČR vytvořil po rozdělení země cizince. Mnozí se podle Jana Jařaba z HOST rozhodli pro české občanství.	Jiní tím, že nesplňují diskriminující podmínky nebo vinou byrokracie, nevědomosti či nezájmu, se v ČR cizinci stali a jsou pokládáni za imigranty.		3	některou z podmínek zákona o českém občanství	NE	dvouletý trvalý pobyt v ČR nebo pětiletou beztrestnost				1	2	0	1	0	1				některou z podmínek zákona o českém občanství	1	Posledně zmíněno v levém kontextu, podmínky v zákoně.	NE	0	Není tam přesná koreference, dvouletý trvalý pobyt v ČR nebo pětiletou beztrestnost je podmínka, ale nevíme, jeslti zrovna ona je tou, která je zde považována za diskriminující. Nesmyslné zákonné normy se také nemusí shodovat s těmi diskriminujícími podmínkami.	dvouletý trvalý pobyt v ČR nebo pětiletou beztrestnost	1	Podmínkami se myslí podmínky zákona o českém občanství, což jsou podle textu tyto. Následně se mluví ještě o poplatku, ale to už, pokud tomu správně rozumím, do "podmínek zákona o občanství" přímo nespadá, pouze je to související problém.									
585	NP_written_GEN_dis	PDT	written	cmpr9415_046	24	NP	závadu	závada	NNFS4-----A----	N	GEN	2b	dis	V takovém případě by vám vznikla povinnost živnostenský list vrátit živnostenskému úřadu, který jej vydal. Snížení nájemného Bydlím v družstevním bytě, kam zřejmě vlivem nedostatečné izolace zatéká. Tato závada trvá už čtyři roky. Jakým způsobem mám donutit družstvo, když to po dobrém a přes stálé upozorňování nejde, ke snížení nájemného až do doby, než dojde k odstranění závady?	M.Z., Plzeň V případě, že řádnému užívání bytu brání závada, kterou je povinen odstranit pronajímatel bytu, a pokud pronajímatel tuto závadu neodstraní, ačkoli byl nájemcem na její existenci upozorněn, má nájemce v zásadě dvě možnosti: * Podle 691 občanského zákoníku má právo - po předchozím upozornění pronajímatele na závady - tyto v nezbytné míře odstranit a požadovat od pronajímatele náhradu účelně vynaložených nákladů. Tuto náhradu je nutné požadovat bez zbytečného odkladu. Právo na náhradu nákladů zanikne, nebylo-li uplatněno do šesti měsíců od odstranění závad.	* Pokud závadu neodstraní pronajímatel a neučiní-li tak ani nájemce, má nájemce podle 698 občanského zákoníku právo na slevu nájemného, dokud pronajímatel tuto závadu neodstraní.		1				závad	závad	závad	3	0	0				0	0	0										závad	0	Odkazuje na identický koreferent. Jedná se o stejnou obecnou entitu závady.	závad	0	Oba výrazy označují stejnou skutečnost.	závad	0	Nevím, jestli jde o tutéž závadu. Ale "závadu" v cílové větě se mi zdá jako abstraktní pojem, ne konkrétní závada, stejně jako "závad" v kontextu. Proto to označují jako koreferenční.
586	to_written_SPEC_dis	PDT	written	mf930713_001	8	to	to	ten	PDNS4----------	P	SPEC	2b	dis	Léčivá síla medu RECEPTY PRO ZDRAVÍ	Léčivá síla medu Mezi produkty, které jsou svým složením schopny zvyšovat odolnost organismu, patří i med, od pradávna používaný v lidovém léčitelství při různých onemocněních. Med zpomaluje i procesy stárnutí, oproti cukru zvyšuje vázání kalcia v dětské výživě. Je bohatý na železo, a chrání tak organismus před anémií způsobenou jednostrannou výživou. Dá se užít i jako mírné projímadlo pro děti, pomáhá při léčení nemocí jater a ledvin, dýchacího a trávicího systému. Abychom všechny vzácné látky z medu uchovali, musíme med vhodně skladovat.	Nejvhodnější jsou pro to skleněné nádoby a suché, chladné a tmavé místo při teplotě do 15 stupňů.		2				 skladovat	vhodně skladovat	vhodně skladovat	3	0	0				0	0	0										 skladovat	0	Koreferent odkazuje na informaci v předešlé větě, kterou rozvíjí.	vhodně skladovat	0	Myslím, že je možné označit i jen samostatné "skladovat".	vhodně skladovat	0	Nejsem si jistá, jak to označit. Ale samotné sloveso se mi zdá málo, proto k němu přidávám adverbium.
